year,value,metric,iso_code
1995,45.0,Gross enrolment ratio (secondary),IND
1995,48.0,Gross enrolment ratio (secondary),IDN
1995,68.0,Gross enrolment ratio (secondary),IRN
1995,111.0,Gross enrolment ratio (secondary),IRL
1995,91.0,Gross enrolment ratio (secondary),ISR
1995,89.0,Gross enrolment ratio (secondary),ITA
1995,40.0,Gross enrolment ratio (secondary),KIR
1995,99.0,Gross enrolment ratio (secondary),KOR
1995,84.0,Gross enrolment ratio (secondary),KWT
1995,88.0,Gross enrolment ratio (secondary),KGZ
1995,25.0,Gross enrolment ratio (secondary),LAO
1995,89.0,Gross enrolment ratio (secondary),LVA
1995,28.0,Gross enrolment ratio (secondary),LSO
1995,84.0,Gross enrolment ratio (secondary),LTU
1995,83.0,Gross enrolment ratio (secondary),LUX
1995,25.0,Gross enrolment ratio (secondary),MWI
1995,65.0,Gross enrolment ratio (secondary),MYS
1995,53.0,Gross enrolment ratio (secondary),MDV
1995,11.0,Gross enrolment ratio (secondary),MLI
1995,87.0,Gross enrolment ratio (secondary),MLT
1995,15.0,Gross enrolment ratio (secondary),MRT
1995,59.0,Gross enrolment ratio (secondary),MEX
1995,82.0,Gross enrolment ratio (secondary),MDA
1995,63.0,Gross enrolment ratio (secondary),MNG
1995,38.0,Gross enrolment ratio (secondary),MAR
1995,8.0,Gross enrolment ratio (secondary),MOZ
1995,28.0,Gross enrolment ratio (secondary),MMR
1995,55.0,Gross enrolment ratio (secondary),NAM
1995,41.0,Gross enrolment ratio (secondary),NPL
1995,140.0,Gross enrolment ratio (secondary),NLD
1995,113.0,Gross enrolment ratio (secondary),NZL
1995,46.0,Gross enrolment ratio (secondary),NIC
1995,77.0,Gross enrolment ratio (secondary),MKD
1995,116.0,Gross enrolment ratio (secondary),NOR
1995,65.0,Gross enrolment ratio (secondary),OMN
1995,68.0,Gross enrolment ratio (secondary),PSE
1995,63.0,Gross enrolment ratio (secondary),PAN
1995,11.0,Gross enrolment ratio (secondary),PNG
1995,41.0,Gross enrolment ratio (secondary),PRY
1995,68.0,Gross enrolment ratio (secondary),PER
1995,77.0,Gross enrolment ratio (secondary),PHL
1995,94.0,Gross enrolment ratio (secondary),POL
1995,103.0,Gross enrolment ratio (secondary),PRT
1995,93.0,Gross enrolment ratio (secondary),QAT
1995,74.0,Gross enrolment ratio (secondary),ROU
1995,91.0,Gross enrolment ratio (secondary),RUS
1995,76.0,Gross enrolment ratio (secondary),WSM
1995,113.0,Gross enrolment ratio (secondary),SYC
1995,89.0,Gross enrolment ratio (secondary),SVK
1995,90.0,Gross enrolment ratio (secondary),SVN
1995,114.0,Gross enrolment ratio (secondary),ESP
1995,87.0,Gross enrolment ratio (secondary),LKA
1995,131.0,Gross enrolment ratio (secondary),SWE
1995,102.0,Gross enrolment ratio (secondary),CHE
1995,43.0,Gross enrolment ratio (secondary),SYR
1995,80.0,Gross enrolment ratio (secondary),TJK
1995,5.0,Gross enrolment ratio (secondary),TZA
1995,48.0,Gross enrolment ratio (secondary),THA
1995,22.0,Gross enrolment ratio (secondary),TGO
1995,57.0,Gross enrolment ratio (secondary),TUN
1995,62.0,Gross enrolment ratio (secondary),TUR
1995,11.0,Gross enrolment ratio (secondary),UGA
1995,82.0,Gross enrolment ratio (secondary),ARE
1995,103.0,Gross enrolment ratio (secondary),GBR
1995,82.0,Gross enrolment ratio (secondary),URY
1995,93.0,Gross enrolment ratio (secondary),UZB
1995,41.0,Gross enrolment ratio (secondary),ZWE
2000,71.0,Gross enrolment ratio (secondary),ALB
2000,65.0,Gross enrolment ratio (secondary),DZA
2000,12.0,Gross enrolment ratio (secondary),AGO
2000,80.0,Gross enrolment ratio (secondary),ATG
2000,96.0,Gross enrolment ratio (secondary),ARG
2000,92.0,Gross enrolment ratio (secondary),ARM
2000,99.0,Gross enrolment ratio (secondary),AUT
2000,98.0,Gross enrolment ratio (secondary),BHR
2000,50.0,Gross enrolment ratio (secondary),BGD
2000,104.0,Gross enrolment ratio (secondary),BRB
2000,145.0,Gross enrolment ratio (secondary),BEL
2000,68.0,Gross enrolment ratio (secondary),BLZ
2000,22.0,Gross enrolment ratio (secondary),BEN
2000,30.0,Gross enrolment ratio (secondary),BTN
2000,73.0,Gross enrolment ratio (secondary),BOL
2000,80.0,Gross enrolment ratio (secondary),BWA
2000,85.0,Gross enrolment ratio (secondary),BRN
2000,93.0,Gross enrolment ratio (secondary),BGR
2000,10.0,Gross enrolment ratio (secondary),BFA
2000,69.0,Gross enrolment ratio (secondary),CPV
2000,17.0,Gross enrolment ratio (secondary),KHM
2000,28.0,Gross enrolment ratio (secondary),CMR
2000,102.0,Gross enrolment ratio (secondary),CAN
2000,11.0,Gross enrolment ratio (secondary),TCD
2000,86.0,Gross enrolment ratio (secondary),CHL
2000,60.0,Gross enrolment ratio (secondary),CHN
2000,73.0,Gross enrolment ratio (secondary),COL
2000,62.0,Gross enrolment ratio (secondary),CRI
2000,86.0,Gross enrolment ratio (secondary),HRV
2000,83.0,Gross enrolment ratio (secondary),CUB
2000,93.0,Gross enrolment ratio (secondary),CYP
2000,88.0,Gross enrolment ratio (secondary),CZE
2000,127.0,Gross enrolment ratio (secondary),DNK
2000,14.0,Gross enrolment ratio (secondary),DJI
2000,112.0,Gross enrolment ratio (secondary),DMA
2000,60.0,Gross enrolment ratio (secondary),DOM
2000,58.0,Gross enrolment ratio (secondary),ECU
2000,82.0,Gross enrolment ratio (secondary),EGY
2000,58.0,Gross enrolment ratio (secondary),SLV
2000,23.0,Gross enrolment ratio (secondary),GNQ
2000,35.0,Gross enrolment ratio (secondary),ERI
2000,94.0,Gross enrolment ratio (secondary),EST
2000,44.0,Gross enrolment ratio (secondary),SWZ
2000,14.0,Gross enrolment ratio (secondary),ETH
2000,78.0,Gross enrolment ratio (secondary),FJI
2000,125.0,Gross enrolment ratio (secondary),FIN
2000,106.0,Gross enrolment ratio (secondary),FRA
2000,87.0,Gross enrolment ratio (secondary),GEO
2000,100.0,Gross enrolment ratio (secondary),DEU
2000,35.0,Gross enrolment ratio (secondary),GHA
2000,88.0,Gross enrolment ratio (secondary),GRC
2000,30.0,Gross enrolment ratio (secondary),GTM
2000,18.0,Gross enrolment ratio (secondary),GNB
2000,96.0,Gross enrolment ratio (secondary),HUN
2000,106.0,Gross enrolment ratio (secondary),ISL
2000,45.0,Gross enrolment ratio (secondary),IND
2000,55.0,Gross enrolment ratio (secondary),IDN
2000,78.0,Gross enrolment ratio (secondary),IRN
2000,38.0,Gross enrolment ratio (secondary),IRQ
2000,105.0,Gross enrolment ratio (secondary),IRL
2000,104.0,Gross enrolment ratio (secondary),ISR
2000,93.0,Gross enrolment ratio (secondary),ITA
2000,85.0,Gross enrolment ratio (secondary),JAM
2000,82.0,Gross enrolment ratio (secondary),JOR
2000,94.0,Gross enrolment ratio (secondary),KAZ
2000,39.0,Gross enrolment ratio (secondary),KEN
2000,64.0,Gross enrolment ratio (secondary),KIR
2000,96.0,Gross enrolment ratio (secondary),KOR
2000,91.0,Gross enrolment ratio (secondary),KWT
2000,85.0,Gross enrolment ratio (secondary),KGZ
2000,34.0,Gross enrolment ratio (secondary),LAO
2000,90.0,Gross enrolment ratio (secondary),LVA
2000,28.0,Gross enrolment ratio (secondary),LSO
2000,36.0,Gross enrolment ratio (secondary),LBR
2000,97.0,Gross enrolment ratio (secondary),LTU
2000,97.0,Gross enrolment ratio (secondary),LUX
2000,31.0,Gross enrolment ratio (secondary),MWI
2000,77.0,Gross enrolment ratio (secondary),MYS
2000,51.0,Gross enrolment ratio (secondary),MDV
2000,17.0,Gross enrolment ratio (secondary),MLI
2000,89.0,Gross enrolment ratio (secondary),MLT
2000,18.0,Gross enrolment ratio (secondary),MRT
2000,77.0,Gross enrolment ratio (secondary),MUS
2000,72.0,Gross enrolment ratio (secondary),MEX
2000,82.0,Gross enrolment ratio (secondary),MDA
2000,65.0,Gross enrolment ratio (secondary),MNG
2000,39.0,Gross enrolment ratio (secondary),MAR
2000,6.0,Gross enrolment ratio (secondary),MOZ
2000,37.0,Gross enrolment ratio (secondary),MMR
2000,59.0,Gross enrolment ratio (secondary),NAM
2000,49.0,Gross enrolment ratio (secondary),NRU
2000,36.0,Gross enrolment ratio (secondary),NPL
2000,122.0,Gross enrolment ratio (secondary),NLD
2000,111.0,Gross enrolment ratio (secondary),NZL
2000,53.0,Gross enrolment ratio (secondary),NIC
2000,7.0,Gross enrolment ratio (secondary),NER
2000,25.0,Gross enrolment ratio (secondary),NGA
2000,81.0,Gross enrolment ratio (secondary),MKD
2000,116.0,Gross enrolment ratio (secondary),NOR
2000,78.0,Gross enrolment ratio (secondary),OMN
2000,91.0,Gross enrolment ratio (secondary),PLW
2000,78.0,Gross enrolment ratio (secondary),PSE
2000,65.0,Gross enrolment ratio (secondary),PAN
2000,62.0,Gross enrolment ratio (secondary),PRY
2000,81.0,Gross enrolment ratio (secondary),PER
2000,100.0,Gross enrolment ratio (secondary),POL
2000,105.0,Gross enrolment ratio (secondary),PRT
2000,91.0,Gross enrolment ratio (secondary),QAT
2000,80.0,Gross enrolment ratio (secondary),ROU
2000,11.0,Gross enrolment ratio (secondary),RWA
2000,112.0,Gross enrolment ratio (secondary),KNA
2000,74.0,Gross enrolment ratio (secondary),LCA
2000,83.0,Gross enrolment ratio (secondary),VCT
2000,78.0,Gross enrolment ratio (secondary),WSM
2000,46.0,Gross enrolment ratio (secondary),SMR
2000,16.0,Gross enrolment ratio (secondary),SEN
2000,91.0,Gross enrolment ratio (secondary),SRB
2000,73.0,Gross enrolment ratio (secondary),SYC
2000,86.0,Gross enrolment ratio (secondary),SVK
2000,101.0,Gross enrolment ratio (secondary),SVN
2000,21.0,Gross enrolment ratio (secondary),SLB
2000,81.0,Gross enrolment ratio (secondary),ZAF
2000,110.0,Gross enrolment ratio (secondary),ESP
2000,152.0,Gross enrolment ratio (secondary),SWE
2000,96.0,Gross enrolment ratio (secondary),CHE
2000,44.0,Gross enrolment ratio (secondary),SYR
2000,73.0,Gross enrolment ratio (secondary),TJK
2000,32.0,Gross enrolment ratio (secondary),TGO
2000,107.0,Gross enrolment ratio (secondary),TON
2000,74.0,Gross enrolment ratio (secondary),TUN
2000,74.0,Gross enrolment ratio (secondary),TUR
2000,102.0,Gross enrolment ratio (secondary),UKR
2000,102.0,Gross enrolment ratio (secondary),GBR
2000,98.0,Gross enrolment ratio (secondary),URY
2000,88.0,Gross enrolment ratio (secondary),UZB
2000,35.0,Gross enrolment ratio (secondary),VUT
2000,60.0,Gross enrolment ratio (secondary),VEN
2000,45.0,Gross enrolment ratio (secondary),ZWE
2005,19.0,Gross enrolment ratio (secondary),AFG
2005,78.0,Gross enrolment ratio (secondary),ALB
2005,79.0,Gross enrolment ratio (secondary),DZA
2005,93.0,Gross enrolment ratio (secondary),ARG
2005,92.0,Gross enrolment ratio (secondary),ARM
2005,100.0,Gross enrolment ratio (secondary),AUT
2005,88.0,Gross enrolment ratio (secondary),BHS
2005,96.0,Gross enrolment ratio (secondary),BHR
2005,47.0,Gross enrolment ratio (secondary),BGD
2005,109.0,Gross enrolment ratio (secondary),BRB
2005,160.0,Gross enrolment ratio (secondary),BEL
2005,76.0,Gross enrolment ratio (secondary),BLZ
2005,45.0,Gross enrolment ratio (secondary),BTN
2005,87.0,Gross enrolment ratio (secondary),BOL
2005,84.0,Gross enrolment ratio (secondary),BWA
2005,101.0,Gross enrolment ratio (secondary),BRA
2005,97.0,Gross enrolment ratio (secondary),BRN
2005,89.0,Gross enrolment ratio (secondary),BGR
2005,14.0,Gross enrolment ratio (secondary),BFA
2005,13.0,Gross enrolment ratio (secondary),BDI
2005,71.0,Gross enrolment ratio (secondary),CPV
2005,27.0,Gross enrolment ratio (secondary),CMR
2005,101.0,Gross enrolment ratio (secondary),CAN
2005,16.0,Gross enrolment ratio (secondary),TCD
2005,93.0,Gross enrolment ratio (secondary),CHL
2005,83.0,Gross enrolment ratio (secondary),COL
2005,82.0,Gross enrolment ratio (secondary),CRI
2005,93.0,Gross enrolment ratio (secondary),HRV
2005,93.0,Gross enrolment ratio (secondary),CUB
2005,97.0,Gross enrolment ratio (secondary),CYP
2005,96.0,Gross enrolment ratio (secondary),CZE
2005,124.0,Gross enrolment ratio (secondary),DNK
2005,23.0,Gross enrolment ratio (secondary),DJI
2005,103.0,Gross enrolment ratio (secondary),DMA
2005,71.0,Gross enrolment ratio (secondary),DOM
2005,62.0,Gross enrolment ratio (secondary),ECU
2005,68.0,Gross enrolment ratio (secondary),SLV
2005,26.0,Gross enrolment ratio (secondary),GNQ
2005,40.0,Gross enrolment ratio (secondary),ERI
2005,103.0,Gross enrolment ratio (secondary),EST
2005,53.0,Gross enrolment ratio (secondary),SWZ
2005,25.0,Gross enrolment ratio (secondary),ETH
2005,112.0,Gross enrolment ratio (secondary),FIN
2005,107.0,Gross enrolment ratio (secondary),FRA
2005,94.0,Gross enrolment ratio (secondary),GEO
2005,102.0,Gross enrolment ratio (secondary),DEU
2005,40.0,Gross enrolment ratio (secondary),GHA
2005,101.0,Gross enrolment ratio (secondary),GRC
2005,110.0,Gross enrolment ratio (secondary),GRD
2005,42.0,Gross enrolment ratio (secondary),GTM
2005,29.0,Gross enrolment ratio (secondary),GIN
2005,32.0,Gross enrolment ratio (secondary),GNB
2005,89.0,Gross enrolment ratio (secondary),GUY
2005,82.0,Gross enrolment ratio (secondary),HKG
2005,96.0,Gross enrolment ratio (secondary),HUN
2005,111.0,Gross enrolment ratio (secondary),ISL
2005,54.0,Gross enrolment ratio (secondary),IND
2005,60.0,Gross enrolment ratio (secondary),IDN
2005,77.0,Gross enrolment ratio (secondary),IRN
2005,110.0,Gross enrolment ratio (secondary),IRL
2005,106.0,Gross enrolment ratio (secondary),ISR
2005,99.0,Gross enrolment ratio (secondary),ITA
2005,90.0,Gross enrolment ratio (secondary),JAM
2005,84.0,Gross enrolment ratio (secondary),JOR
2005,47.0,Gross enrolment ratio (secondary),KEN
2005,89.0,Gross enrolment ratio (secondary),KIR
2005,97.0,Gross enrolment ratio (secondary),KOR
2005,110.0,Gross enrolment ratio (secondary),KWT
2005,87.0,Gross enrolment ratio (secondary),KGZ
2005,44.0,Gross enrolment ratio (secondary),LAO
2005,103.0,Gross enrolment ratio (secondary),LVA
2005,39.0,Gross enrolment ratio (secondary),LSO
2005,92.0,Gross enrolment ratio (secondary),LBY
2005,108.0,Gross enrolment ratio (secondary),LIE
2005,104.0,Gross enrolment ratio (secondary),LTU
2005,95.0,Gross enrolment ratio (secondary),LUX
2005,21.0,Gross enrolment ratio (secondary),MDG
2005,28.0,Gross enrolment ratio (secondary),MWI
2005,81.0,Gross enrolment ratio (secondary),MYS
2005,26.0,Gross enrolment ratio (secondary),MLI
2005,102.0,Gross enrolment ratio (secondary),MLT
2005,62.0,Gross enrolment ratio (secondary),MHL
2005,22.0,Gross enrolment ratio (secondary),MRT
2005,89.0,Gross enrolment ratio (secondary),MUS
2005,82.0,Gross enrolment ratio (secondary),MEX
2005,83.0,Gross enrolment ratio (secondary),FSM
2005,88.0,Gross enrolment ratio (secondary),MDA
2005,90.0,Gross enrolment ratio (secondary),MNG
2005,94.0,Gross enrolment ratio (secondary),MNE
2005,50.0,Gross enrolment ratio (secondary),MAR
2005,13.0,Gross enrolment ratio (secondary),MOZ
2005,44.0,Gross enrolment ratio (secondary),MMR
2005,64.0,Gross enrolment ratio (secondary),NAM
2005,49.0,Gross enrolment ratio (secondary),NRU
2005,48.0,Gross enrolment ratio (secondary),NPL
2005,118.0,Gross enrolment ratio (secondary),NLD
2005,120.0,Gross enrolment ratio (secondary),NZL
2005,68.0,Gross enrolment ratio (secondary),NIC
2005,10.0,Gross enrolment ratio (secondary),NER
2005,35.0,Gross enrolment ratio (secondary),NGA
2005,82.0,Gross enrolment ratio (secondary),MKD
2005,114.0,Gross enrolment ratio (secondary),NOR
2005,88.0,Gross enrolment ratio (secondary),OMN
2005,26.0,Gross enrolment ratio (secondary),PAK
2005,92.0,Gross enrolment ratio (secondary),PLW
2005,90.0,Gross enrolment ratio (secondary),PSE
2005,68.0,Gross enrolment ratio (secondary),PAN
2005,66.0,Gross enrolment ratio (secondary),PRY
2005,82.0,Gross enrolment ratio (secondary),PER
2005,83.0,Gross enrolment ratio (secondary),PHL
2005,100.0,Gross enrolment ratio (secondary),POL
2005,98.0,Gross enrolment ratio (secondary),PRT
2005,100.0,Gross enrolment ratio (secondary),QAT
2005,82.0,Gross enrolment ratio (secondary),ROU
2005,83.0,Gross enrolment ratio (secondary),RUS
2005,17.0,Gross enrolment ratio (secondary),RWA
2005,95.0,Gross enrolment ratio (secondary),KNA
2005,78.0,Gross enrolment ratio (secondary),LCA
2005,89.0,Gross enrolment ratio (secondary),VCT
2005,83.0,Gross enrolment ratio (secondary),WSM
2005,43.0,Gross enrolment ratio (secondary),STP
2005,87.0,Gross enrolment ratio (secondary),SAU
2005,22.0,Gross enrolment ratio (secondary),SEN
2005,89.0,Gross enrolment ratio (secondary),SRB
2005,82.0,Gross enrolment ratio (secondary),SYC
2005,93.0,Gross enrolment ratio (secondary),SVK
2005,97.0,Gross enrolment ratio (secondary),SVN
2005,30.0,Gross enrolment ratio (secondary),SLB
2005,87.0,Gross enrolment ratio (secondary),ZAF
2005,117.0,Gross enrolment ratio (secondary),ESP
2005,39.0,Gross enrolment ratio (secondary),SDN
2005,68.0,Gross enrolment ratio (secondary),SUR
2005,104.0,Gross enrolment ratio (secondary),SWE
2005,95.0,Gross enrolment ratio (secondary),CHE
2005,70.0,Gross enrolment ratio (secondary),SYR
2005,80.0,Gross enrolment ratio (secondary),TJK
2005,74.0,Gross enrolment ratio (secondary),THA
2005,55.0,Gross enrolment ratio (secondary),TLS
2005,46.0,Gross enrolment ratio (secondary),TGO
2005,85.0,Gross enrolment ratio (secondary),TUN
2005,84.0,Gross enrolment ratio (secondary),TUR
2005,96.0,Gross enrolment ratio (secondary),UKR
2005,105.0,Gross enrolment ratio (secondary),GBR
2005,95.0,Gross enrolment ratio (secondary),USA
2005,101.0,Gross enrolment ratio (secondary),URY
2005,89.0,Gross enrolment ratio (secondary),UZB
2005,75.0,Gross enrolment ratio (secondary),VEN
2005,46.0,Gross enrolment ratio (secondary),YEM
2010,51.0,Gross enrolment ratio (secondary),AFG
2010,88.0,Gross enrolment ratio (secondary),ALB
2010,97.0,Gross enrolment ratio (secondary),DZA
2010,26.0,Gross enrolment ratio (secondary),AGO
2010,113.0,Gross enrolment ratio (secondary),ATG
2010,100.0,Gross enrolment ratio (secondary),ARG
2010,105.0,Gross enrolment ratio (secondary),ARM
2010,99.0,Gross enrolment ratio (secondary),AUT
2010,89.0,Gross enrolment ratio (secondary),BHS
2010,93.0,Gross enrolment ratio (secondary),BHR
2010,52.0,Gross enrolment ratio (secondary),BGD
2010,102.0,Gross enrolment ratio (secondary),BRB
2010,108.0,Gross enrolment ratio (secondary),BLR
2010,157.0,Gross enrolment ratio (secondary),BEL
2010,75.0,Gross enrolment ratio (secondary),BLZ
2010,64.0,Gross enrolment ratio (secondary),BTN
2010,89.0,Gross enrolment ratio (secondary),BOL
2010,99.0,Gross enrolment ratio (secondary),BRN
2010,90.0,Gross enrolment ratio (secondary),BGR
2010,22.0,Gross enrolment ratio (secondary),BFA
2010,23.0,Gross enrolment ratio (secondary),BDI
2010,87.0,Gross enrolment ratio (secondary),CPV
2010,102.0,Gross enrolment ratio (secondary),CAN
2010,23.0,Gross enrolment ratio (secondary),TCD
2010,90.0,Gross enrolment ratio (secondary),CHL
2010,88.0,Gross enrolment ratio (secondary),CHN
2010,98.0,Gross enrolment ratio (secondary),COL
2010,41.0,Gross enrolment ratio (secondary),COD
2010,101.0,Gross enrolment ratio (secondary),CRI
2010,100.0,Gross enrolment ratio (secondary),HRV
2010,92.0,Gross enrolment ratio (secondary),CUB
2010,91.0,Gross enrolment ratio (secondary),CYP
2010,95.0,Gross enrolment ratio (secondary),CZE
2010,119.0,Gross enrolment ratio (secondary),DNK
2010,89.0,Gross enrolment ratio (secondary),DMA
2010,78.0,Gross enrolment ratio (secondary),DOM
2010,92.0,Gross enrolment ratio (secondary),ECU
2010,69.0,Gross enrolment ratio (secondary),EGY
2010,69.0,Gross enrolment ratio (secondary),SLV
2010,52.0,Gross enrolment ratio (secondary),ERI
2010,105.0,Gross enrolment ratio (secondary),EST
